run_uid,policy_id,cohort,step_uid,step_idx,used_data_stage_uid,table_code,status,sum_assured,entry_date,npdd,ltd_payment_term,entry_age_1,gender_1,entry_age_2,gender_2,joint_val_age,premium_frequency,modal_premium,unsmoothed_asset_share,smoothed_asset_share,surrender_benefit,death_benefit,exit_bonus_rate,unpaid_premiums,death_uplift_factor,guaranteed_death_benefit,title,type
40b70255-1c18-488f-821c-492a2835c810,P00471828,REMAINING,4eafa688-4ae0-4ded-aa92-2710f876a981,12,00000000-0000-0000-0000-000000000000,T68,PUP,504.24,1982-03-12,2014-07-12,44,31,MALE,NA,NA,NA,MONTHLY,1.91,4917.655,4992.307,5042.23,5619.1245,0.01,0,1.1144125,2782.7554,Mortality Charges,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00471828,REMAINING,2df7f353-9b69-40c3-9f97-7b1fef2b8b2b,13,00000000-0000-0000-0000-000000000000,T68,PUP,504.24,1982-03-12,2014-07-12,44,31,MALE,NA,NA,NA,MONTHLY,1.91,4936.0615,5011.091,5061.2017,5640.2666,0.01,0,1.1144125,2782.7554,Investment Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00471828,REMAINING,8d823d72-6027-49c0-8962-c1f725d199a5,14,00000000-0000-0000-0000-000000000000,T68,PUP,504.24,1982-03-12,2014-07-12,44,31,MALE,NA,NA,NA,MONTHLY,1.91,4936.0615,5011.091,5061.2017,5640.2666,0.01,0,1.1144125,2786.4607,Closing Guaranteed Death Benefit,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00471828,REMAINING,4698425d-e165-4881-a5dd-b90e342e1795,15,00000000-0000-0000-0000-000000000000,T68,PUP,504.24,1982-03-12,2014-07-12,44,31,MALE,NA,NA,NA,MONTHLY,1.91,4936.0615,5011.091,5061.2017,5640.2666,0.01,0,1.1144125,2786.4607,Closing Death Uplift Factor,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00471828,REMAINING,aff89bf5-604e-4989-8b11-c3ba24d1fca1,16,00000000-0000-0000-0000-000000000000,T68,PUP,504.24,1982-03-12,2014-07-12,44,31,MALE,NA,NA,NA,MONTHLY,1.91,4936.0615,5011.091,5061.2017,5640.2666,0.01,0,1.1144125,2786.4607,Closing Exit Bonus Rate,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00471828,REMAINING,7e38d53b-960c-44e1-8adc-13bf645196ec,17,00000000-0000-0000-0000-000000000000,T68,PUP,504.24,1982-03-12,2014-07-12,44,31,MALE,NA,NA,NA,MONTHLY,1.91,4936.0615,5011.091,5061.2017,5640.2666,0.01,0,1.1144125,2786.4607,AoC Closing Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00471828,REMAINING,b5c1db87-1bdd-4574-ad7a-86e4122c4799,18,00000000-0000-0000-0000-000000000000,T68,PUP,504.24,1982-03-12,2014-07-12,44,31,MALE,NA,NA,NA,MONTHLY,1.91,4936.0615,5011.091,5061.2017,5640.2666,0.01,0,1.1144125,2786.4607,Status Changes To Paid-Up,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00471828,REMAINING,ba0238f1-df2b-43c7-95b2-557d846a81f8,19,00000000-0000-0000-0000-000000000000,T68,PUP,504.24,1982-03-12,2014-07-12,44,31,MALE,NA,NA,NA,MONTHLY,1.91,4936.0615,5011.091,5061.2017,5640.2666,0.01,0,1.1144125,2786.4607,Move To Closing Data,MOVE_TO_CLOSING_DATA
40b70255-1c18-488f-821c-492a2835c810,P00471828,REMAINING,cf93808c-bacc-4137-b849-6227df8c177f,20,00000000-0000-0000-0000-000000000000,T68,PUP,504.24,1982-03-12,2014-07-12,44,31,MALE,NA,NA,NA,MONTHLY,1.91,4936.0615,5011.091,5061.2017,5640.2666,0.01,0,1.1144125,2786.4607,Add New Records,ADD_NEW_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P00471828,REMAINING,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,00000000-0000-0000-0000-000000000000,T68,PUP,504.24,1982-03-12,2014-07-12,44,31,MALE,NA,NA,NA,MONTHLY,1.91,4947.239,5011.7993,5061.9175,5641.064,0.01,0,1.1144125,2786.4607,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00471828,REMAINING,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,00000000-0000-0000-0000-000000000000,T68,PUP,504.24,1982-03-12,2014-07-12,44,31,MALE,NA,NA,NA,MONTHLY,1.91,4928.7905,5029.3276,5079.621,5660.7935,0.01,0,1.1144125,2786.4607,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,f198c564-7f6b-46a7-af3c-bd9b4ef6bc1b,0,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,19.657616,20.043636,20.244072,690.2522,0.01,0,1.0779415,690.2522,Opening Re-Run,OPENING_RERUN
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,6920fbd3-e1d1-4459-aca9-aa7c63267a14,1,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,19.657616,20.043636,20.244072,690.2522,0.01,0,1.0779415,690.2522,Remove Exited Records,REMOVE_EXITED_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,6d3385fc-8e01-4e95-9dc2-65471813ea5e,2,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,19.657616,20.043636,20.244072,690.2522,0.01,0,1.0779415,690.2522,Restated Opening Data,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,1254ec7b-e4ee-4a3b-b295-def984bc7e80,3,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,19.657616,20.043636,20.244072,690.2522,0.01,0,1.0779415,690.2522,AoC Opening Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,7f0492ca-6211-4032-bf89-a15879d07856,4,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,19.657616,20.043636,20.244072,690.2522,0.01,0,1.0779415,690.2522,Restated Opening Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,d3d411ec-f5d7-419a-a9ff-67e3d95a9e15,5,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,19.662746,20.043962,20.244402,690.2522,0.01,0,1.0779415,690.2522,Restated Opening Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,61530067-7402-435c-8c3e-933d80d19220,6,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,18.191816,18.544516,18.729961,690.2522,0.01,0,1.0779415,690.2522,Restated Opening Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,12ff0e3a-eab8-4d55-94d5-92a561abd141,7,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,18.282549,18.634153,18.820496,690.2522,0.01,0,1.0779415,690.2522,Move To Closing Run Date,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,92ae5c91-e2f7-4112-8063-b143c467e4b3,8,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,18.282549,18.634153,18.820496,690.2522,0.01,0,1.0779415,690.2522,Data Roll-Forward,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,1b901498-b74d-408c-a3b4-f8654f63cf41,9,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,18.282549,18.634153,18.820496,690.2522,0.01,0,1.0779415,690.2522,Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,320d8985-c752-43e1-89ba-72411a2053ad,10,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,18.282549,18.634153,18.820496,690.2522,0.01,0,1.0779415,690.2522,Premiums,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,a1639a6e-9660-4f8f-8029-ce01d2767ce7,11,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,18.163713,18.513031,18.698162,690.2522,0.01,0,1.0779415,690.2522,Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,4eafa688-4ae0-4ded-aa92-2710f876a981,12,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,17.21312,17.544155,17.719597,690.2522,0.01,0,1.0779415,690.2522,Mortality Charges,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,2df7f353-9b69-40c3-9f97-7b1fef2b8b2b,13,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,17.298971,17.627075,17.803347,690.2522,0.01,0,1.0779415,690.2522,Investment Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,8d823d72-6027-49c0-8962-c1f725d199a5,14,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,17.298971,17.627075,17.803347,691.2411,0.01,0,1.0779415,691.2411,Closing Guaranteed Death Benefit,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,4698425d-e165-4881-a5dd-b90e342e1795,15,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,17.298971,17.627075,17.803347,691.2411,0.01,0,1.0779415,691.2411,Closing Death Uplift Factor,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,aff89bf5-604e-4989-8b11-c3ba24d1fca1,16,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,17.298971,17.627075,17.803347,691.2411,0.01,0,1.0779415,691.2411,Closing Exit Bonus Rate,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,7e38d53b-960c-44e1-8adc-13bf645196ec,17,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,17.298971,17.627075,17.803345,691.2411,0.01,0,1.0779415,691.2411,AoC Closing Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,b5c1db87-1bdd-4574-ad7a-86e4122c4799,18,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,17.298971,17.627075,17.803345,691.2411,0.01,0,1.0779415,691.2411,Status Changes To Paid-Up,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,ba0238f1-df2b-43c7-95b2-557d846a81f8,19,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,17.298971,17.627075,17.803345,691.2411,0.01,0,1.0779415,691.2411,Move To Closing Data,MOVE_TO_CLOSING_DATA
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,cf93808c-bacc-4137-b849-6227df8c177f,20,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,17.298971,17.627075,17.803345,691.2411,0.01,0,1.0779415,691.2411,Add New Records,ADD_NEW_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,17.33711,17.629501,17.805796,691.2411,0.01,0,1.0779415,691.2411,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,00000000-0000-0000-0000-000000000000,T70,AP,98.89,1985-07-31,2007-07-31,22,53,FEMALE,NA,NA,NA,YEARLY,8.99,17.25107,17.706295,17.883358,691.2411,0.01,0,1.0779415,691.2411,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,f198c564-7f6b-46a7-af3c-bd9b4ef6bc1b,0,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1289.1448,1313.827,1326.9652,1469.8584,0.01,0,1.1076841,600.6375,Opening Re-Run,OPENING_RERUN
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,6920fbd3-e1d1-4459-aca9-aa7c63267a14,1,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1289.1448,1313.827,1326.9652,1469.8584,0.01,0,1.1076841,600.6375,Remove Exited Records,REMOVE_EXITED_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,6d3385fc-8e01-4e95-9dc2-65471813ea5e,2,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1289.1448,1313.827,1326.9652,1469.8584,0.01,0,1.1076841,600.6375,Restated Opening Data,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,1254ec7b-e4ee-4a3b-b295-def984bc7e80,3,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1289.1448,1313.827,1326.9653,1469.8583,0.01,0,1.1076841,600.6375,AoC Opening Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,7f0492ca-6211-4032-bf89-a15879d07856,4,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1289.1448,1313.827,1326.9653,1469.8583,0.01,0,1.1076841,600.6375,Restated Opening Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,d3d411ec-f5d7-419a-a9ff-67e3d95a9e15,5,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1289.4812,1313.8484,1326.9868,1469.8822,0.01,0,1.1076841,600.6375,Restated Opening Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,61530067-7402-435c-8c3e-933d80d19220,6,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1193.0178,1215.5621,1227.7178,1359.9235,0.01,0,1.1076841,600.6375,Restated Opening Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,12ff0e3a-eab8-4d55-94d5-92a561abd141,7,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1198.968,1221.4376,1233.652,1366.4967,0.01,0,1.1076841,600.6375,Move To Closing Run Date,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,92ae5c91-e2f7-4112-8063-b143c467e4b3,8,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1198.968,1221.4376,1233.652,1366.4967,0.01,0,1.1076841,600.6375,Data Roll-Forward,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,1b901498-b74d-408c-a3b4-f8654f63cf41,9,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1198.968,1221.4376,1233.652,1366.4967,0.01,0,1.1076841,600.6375,Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,320d8985-c752-43e1-89ba-72411a2053ad,10,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1198.968,1221.4376,1233.652,1366.4967,0.01,0,1.1076841,600.6375,Premiums,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,a1639a6e-9660-4f8f-8029-ce01d2767ce7,11,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1191.1747,1213.4983,1225.6333,1357.6146,0.01,0,1.1076841,600.6375,Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,4eafa688-4ae0-4ded-aa92-2710f876a981,12,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1179.623,1201.7301,1213.7474,1344.4487,0.01,0,1.1076841,600.6375,Mortality Charges,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,2df7f353-9b69-40c3-9f97-7b1fef2b8b2b,13,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1185.5065,1207.4099,1219.484,1350.8031,0.01,0,1.1076841,600.6375,Investment Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,8d823d72-6027-49c0-8962-c1f725d199a5,14,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1185.5065,1207.4099,1219.484,1350.8031,0.01,0,1.1076841,601.4925,Closing Guaranteed Death Benefit,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,4698425d-e165-4881-a5dd-b90e342e1795,15,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1185.5065,1207.4099,1219.484,1350.8031,0.01,0,1.1076841,601.4925,Closing Death Uplift Factor,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,aff89bf5-604e-4989-8b11-c3ba24d1fca1,16,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1185.5065,1207.4099,1219.484,1350.8031,0.01,0,1.1076841,601.4925,Closing Exit Bonus Rate,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,7e38d53b-960c-44e1-8adc-13bf645196ec,17,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1185.5065,1207.4099,1219.484,1350.8031,0.01,0,1.1076841,601.4925,AoC Closing Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,b5c1db87-1bdd-4574-ad7a-86e4122c4799,18,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1185.5065,1207.4099,1219.484,1350.8031,0.01,0,1.1076841,601.4925,Status Changes To Paid-Up,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,ba0238f1-df2b-43c7-95b2-557d846a81f8,19,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1185.5065,1207.4099,1219.484,1350.8031,0.01,0,1.1076841,601.4925,Move To Closing Data,MOVE_TO_CLOSING_DATA
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,cf93808c-bacc-4137-b849-6227df8c177f,20,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1185.5065,1207.4099,1219.484,1350.8031,0.01,0,1.1076841,601.4925,Add New Records,ADD_NEW_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1188.1202,1207.576,1219.6519,1350.989,0.01,0,1.1076841,601.4925,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,00000000-0000-0000-0000-000000000000,T70,AP,85.5,1985-04-24,2023-04-24,38,37,MALE,NA,NA,NA,YEARLY,4.5,1182.2238,1212.8362,1224.9646,1356.8739,0.01,0,1.1076841,601.4925,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01001880,NEW,cf93808c-bacc-4137-b849-6227df8c177f,20,ffffffff-ffff-ffff-ffff-ffffffffffff,T75,PP,1460.04,1984-06-17,2025-02-01,46,29,MALE,NA,NA,NA,MONTHLY,5.29,32899.043,33505.32,33840.37,38038.004,0.01,0,1.1240422,10439.286,Add New Records,ADD_NEW_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P01001880,NEW,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,ffffffff-ffff-ffff-ffff-ffffffffffff,T75,PP,1460.04,1984-06-17,2025-02-01,46,29,MALE,NA,NA,NA,MONTHLY,5.29,32976.832,33515.188,33850.34,38049.207,0.01,0,1.1240422,10439.286,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01001880,NEW,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,ffffffff-ffff-ffff-ffff-ffffffffffff,T75,PP,1460.04,1984-06-17,2025-02-01,46,29,MALE,NA,NA,NA,MONTHLY,5.29,32813.176,33661.18,33997.79,38214.95,0.01,0,1.1240422,10439.286,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,f198c564-7f6b-46a7-af3c-bd9b4ef6bc1b,0,00000000-0000-0000-0000-000000000000,T70,AP,883.68,1992-05-12,2020-05-12,28,47,FEMALE,NA,NA,NA,MONTHLY,5.26,5485.4673,5599.253,5655.2456,6228.413,0.01,0,1.1013515,5257.896,Opening Re-Run,OPENING_RERUN
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,6920fbd3-e1d1-4459-aca9-aa7c63267a14,1,00000000-0000-0000-0000-000000000000,T70,AP,883.68,1992-05-12,2020-05-12,28,47,FEMALE,NA,NA,NA,MONTHLY,5.26,5485.4673,5599.253,5655.2456,6228.413,0.01,0,1.1013515,5257.896,Remove Exited Records,REMOVE_EXITED_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,6d3385fc-8e01-4e95-9dc2-65471813ea5e,2,00000000-0000-0000-0000-000000000000,T70,AP,883.68,1992-05-12,2020-05-12,28,47,FEMALE,NA,NA,NA,MONTHLY,5.26,5485.4673,5599.253,5655.2456,6228.413,0.01,0,1.1013515,5257.896,Restated Opening Data,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,1254ec7b-e4ee-4a3b-b295-def984bc7e80,3,00000000-0000-0000-0000-000000000000,T70,AP,883.68,1992-05-12,2020-05-12,28,47,FEMALE,NA,NA,NA,MONTHLY,5.26,5485.4673,5599.253,5655.2456,6228.413,0.01,0,1.1013515,5257.896,AoC Opening Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,7f0492ca-6211-4032-bf89-a15879d07856,4,00000000-0000-0000-0000-000000000000,T70,AP,883.68,1992-05-12,2020-05-12,28,47,FEMALE,NA,NA,NA,MONTHLY,5.26,5485.4673,5599.253,5655.2456,6228.413,0.01,0,1.1013515,5257.896,Restated Opening Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,d3d411ec-f5d7-419a-a9ff-67e3d95a9e15,5,00000000-0000-0000-0000-000000000000,T70,AP,883.68,1992-05-12,2020-05-12,28,47,FEMALE,NA,NA,NA,MONTHLY,5.26,5486.899,5599.344,5655.3374,6228.5146,0.01,0,1.1013515,5257.896,Restated Opening Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,61530067-7402-435c-8c3e-933d80d19220,6,00000000-0000-0000-0000-000000000000,T70,AP,883.68,1992-05-12,2020-05-12,28,47,FEMALE,NA,NA,NA,MONTHLY,5.26,5076.435,5180.4688,5232.2734,5762.5723,0.01,0,1.1013515,5257.896,Restated Opening Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,12ff0e3a-eab8-4d55-94d5-92a561abd141,7,00000000-0000-0000-0000-000000000000,T70,AP,883.68,1992-05-12,2020-05-12,28,47,FEMALE,NA,NA,NA,MONTHLY,5.26,5101.7544,5205.5093,5257.5645,5790.4263,0.01,0,1.1013515,5257.896,Move To Closing Run Date,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,92ae5c91-e2f7-4112-8063-b143c467e4b3,8,00000000-0000-0000-0000-000000000000,T70,AP,883.68,1992-05-12,2020-05-12,28,47,FEMALE,NA,NA,NA,MONTHLY,5.26,5101.7544,5205.5093,5257.5645,5790.4263,0.01,0,1.1013515,5257.896,Data Roll-Forward,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,1b901498-b74d-408c-a3b4-f8654f63cf41,9,00000000-0000-0000-0000-000000000000,T70,AP,883.68,1992-05-12,2020-05-12,28,47,FEMALE,NA,NA,NA,MONTHLY,5.26,5101.7544,5205.5093,5257.5645,5790.4263,0.01,0,1.1013515,5257.896,Adjustments,SOURCE_CHANGE
